,FFR_2,FFR_3
5171,0.963713,1.286754
5172,0.962525,1.296137
5173,0.961403,1.305007
5174,0.960295,1.313764
5175,0.998561,1.011576
5176,0.998388,1.012965
5177,0.998232,1.014225
5178,0.998079,1.015454
5179,0.997929,1.016661
5180,0.997789,1.017783
5181,0.997671,1.018732
5182,0.997561,1.019618
5183,0.997443,1.020566
5184,0.99731,1.021637
5185,0.997169,1.02277
5186,0.997029,1.023899
5187,0.996874,1.025145
5188,0.99672,1.026387
5189,0.996556,1.0277
5190,0.997748,1.018116
5191,0.997598,1.01932
5192,0.99739,1.020997
5193,0.997184,1.022653
5194,0.996971,1.024369
5195,0.996769,1.025989
5196,0.996605,1.027312
5197,0.99645,1.028555
5198,0.996283,1.029898
5199,0.996095,1.031409
5200,0.995896,1.03301
5201,0.9957,1.034588
5202,0.995486,1.03631
5203,0.995275,1.038009
5204,0.995055,1.039781
5205,0.996874,1.025149
5206,0.996672,1.026768
5207,0.996416,1.028833
5208,0.996162,1.030869
5209,0.995884,1.033112
5210,0.995616,1.035269
5211,0.995404,1.036972
5212,0.995203,1.038583
5213,0.994982,1.040368
5214,0.994735,1.042355
5215,0.994475,1.044444
5216,0.994222,1.046476
5217,0.993948,1.048683
5218,0.993678,1.050855
5219,0.9934,1.053092
5220,0.995868,1.033241
5221,0.995605,1.035355
5222,0.995301,1.037801
5223,0.995007,1.040166
5224,0.994662,1.042939
5225,0.994323,1.045664
5226,0.994063,1.047758
5227,0.993815,1.049749
5228,0.993534,1.052013
5229,0.993222,1.05452
5230,0.9929,1.057114
5231,0.99259,1.059605
5232,0.992255,1.062304
5233,0.991924,1.064966
5234,0.991587,1.067677
5235,0.99474,1.042311
5236,0.9944,1.045043
5237,0.994044,1.047912
5238,0.993711,1.050585
5239,0.993301,1.053886
5240,0.992889,1.057203
5241,0.992578,1.059701
5242,0.992281,1.062092
5243,0.991936,1.064865
5244,0.991555,1.067932
5245,0.991167,1.071052
5246,0.990799,1.07401
5247,0.990402,1.077209
5248,0.990008,1.080377
5249,0.98961,1.083577
5250,0.993508,1.052225
5251,0.993073,1.05572
5252,0.992651,1.059116
5253,0.992277,1.062128
5254,0.991799,1.065972
5255,0.99131,1.069901
5256,0.990946,1.07283
5257,0.990596,1.075645
5258,0.990185,1.078955
5259,0.98973,1.082615
5260,0.989274,1.086281
5261,0.988846,1.089725
5262,0.988384,1.093436
5263,0.987926,1.097122
5264,0.987466,1.100826
5265,0.992188,1.062838
5266,0.99164,1.067247
5267,0.991133,1.071325
5268,0.990706,1.074764
5269,0.990154,1.079198
5270,0.989586,1.083766
5271,0.989164,1.087162
5272,0.988757,1.090441
5273,0.988275,1.094315
5274,0.987744,1.09859
5275,0.987217,1.102825
5276,0.986725,1.10678
5277,0.986198,1.111019
5278,0.985674,1.115236
5279,0.985149,1.119459
5280,0.990794,1.074051
5281,0.990117,1.079496
5282,0.989503,1.084439
5283,0.989005,1.088447
5284,0.98837,1.093548
5285,0.987719,1.098791
5286,0.987231,1.102711
5287,0.986759,1.10651
5288,0.986204,1.110979
5289,0.985593,1.115887
5290,0.984994,1.120711
5291,0.984434,1.125209
5292,0.983839,1.129999
5293,0.983248,1.134757
5294,0.982656,1.139514
5295,0.98933,1.085831
5296,0.988514,1.092394
5297,0.987771,1.098374
5298,0.98718,1.103125
5299,0.98645,1.108994
5300,0.985709,1.11496
5301,0.985147,1.119479
5302,0.9846,1.123878
5303,0.983965,1.128984
5304,0.983274,1.134541
5305,0.982599,1.139974
5306,0.981968,1.14505
5307,0.981301,1.150417
5308,0.980641,1.155727
5309,0.979981,1.161032
5310,0.987792,1.098198
5311,0.986831,1.105928
5312,0.985941,1.113087
5313,0.985237,1.118755
5314,0.984397,1.125509
5315,0.983558,1.13226
5316,0.982911,1.137467
5317,0.982276,1.142568
5318,0.981556,1.148366
5319,0.980782,1.154592
5320,0.980028,1.160655
5321,0.97932,1.166346
5322,0.978578,1.172322
5323,0.977847,1.178198
5324,0.977118,1.184063
5325,0.986175,1.111207
5326,0.985065,1.120135
5327,0.984016,1.128579
5328,0.983178,1.135314
5329,0.982214,1.143069
5330,0.981267,1.150687
5331,0.980522,1.156684
5332,0.979786,1.162599
5333,0.978971,1.169161
5334,0.97811,1.176083
5335,0.977275,1.1828
5336,0.976486,1.189144
5337,0.975663,1.195766
5338,0.97486,1.202225
5339,0.974059,1.208665
5340,0.984471,1.124914
5341,0.983207,1.13508
5342,0.981989,1.144882
5343,0.981004,1.152805
5344,0.979903,1.16166
5345,0.978836,1.170246
5346,0.977978,1.177146
5347,0.977127,1.18399
5348,0.976206,1.191402
5349,0.975254,1.199059
5350,0.974334,1.206458
5351,0.973459,1.213492
5352,0.972551,1.220802
5353,0.971672,1.227871
5354,0.970797,1.234906
5355,0.982674,1.139372
5356,0.981249,1.150835
5357,0.979854,1.162053
5358,0.97871,1.171256
5359,0.977463,1.181286
5360,0.976262,1.19095
5361,0.975276,1.198879
5362,0.974296,1.206763
5363,0.973257,1.215119
5364,0.972207,1.223567
5365,0.971198,1.231682
5366,0.970233,1.239443
5367,0.969233,1.247486
5368,0.968275,1.255199
5369,0.967323,1.262855
5370,0.980777,1.154627
5371,0.97918,1.167476
5372,0.977603,1.180163
5373,0.97629,1.190719
5374,0.974891,1.201975
5375,0.973542,1.212828
5376,0.972412,1.221919
5377,0.97129,1.23094
5378,0.970121,1.240345
5379,0.968964,1.249656
5380,0.96786,1.258531
5381,0.966801,1.267054
5382,0.965704,1.275875
5383,0.96466,1.284275
5384,0.963627,1.292586
5385,0.978776,1.170724
5386,0.976992,1.185077
5387,0.975143,1.199949
5388,0.973736,1.211268
5389,0.97218,1.223781
5390,0.97067,1.235932
5391,0.969379,1.246316
5392,0.968106,1.256555
5393,0.966794,1.267109
5394,0.965518,1.277373
5395,0.964313,1.287063
5396,0.963154,1.296389
5397,0.961955,1.306033
5398,0.96082,1.315166
5399,0.959699,1.324178
5400,0.998486,1.012391
5401,0.998382,1.013246
5402,0.998224,1.014538
5403,0.99807,1.0158
5404,0.997918,1.017039
5405,0.997777,1.018194
5406,0.997658,1.019168
5407,0.997548,1.020074
5408,0.997429,1.021043
5409,0.997295,1.02214
5410,0.997154,1.023298
5411,0.997013,1.024453
5412,0.996857,1.02573
5413,0.996701,1.027005
5414,0.996536,1.028355
5415,0.997735,1.018537
5416,0.997584,1.019776
5417,0.997374,1.021495
5418,0.997166,1.023194
5419,0.996951,1.024958
5420,0.996747,1.026626
5421,0.996581,1.027983
5422,0.996426,1.029253
5423,0.996258,1.03063
5424,0.996069,1.032178
5425,0.995869,1.033816
5426,0.995672,1.035431
5427,0.995456,1.037197
5428,0.995243,1.038943
5429,0.99502,1.040765
5430,0.99685,1.025787
5431,0.996647,1.027448
5432,0.996389,1.02956
5433,0.996134,1.031649
5434,0.995852,1.033955
5435,0.995581,1.036176
5436,0.995367,1.037923
5437,0.995166,1.039569
5438,0.994942,1.041399
5439,0.994693,1.04344
5440,0.994432,1.045578
5441,0.994178,1.047658
5442,0.993901,1.049922
5443,0.993628,1.052156
5444,0.993347,1.054458
5445,0.995828,1.034151
5446,0.995564,1.036311
5447,0.995259,1.03881
5448,0.994963,1.041233
5449,0.994614,1.044085
5450,0.994272,1.04689
5451,0.99401,1.049035
5452,0.993761,1.051071
5453,0.993477,1.053394
5454,0.993162,1.055971
5455,0.992838,1.058628
5456,0.992526,1.061178
5457,0.992188,1.063948
5458,0.991853,1.066688
5459,0.991512,1.069481
5460,0.994681,1.04354
5461,0.99434,1.046328
5462,0.993983,1.049256
5463,0.993649,1.05199
5464,0.993234,1.055384
5465,0.992817,1.058799
5466,0.992504,1.061357
5467,0.992206,1.063801
5468,0.991858,1.066649
5469,0.991472,1.069804
5470,0.991082,1.073001
5471,0.990712,1.076032
5472,0.99031,1.079315
5473,0.989912,1.082578
5474,0.989509,1.085875
5475,0.993426,1.053816
5476,0.992989,1.057388
5477,0.992566,1.060851
5478,0.99219,1.063926
5479,0.991708,1.067877
5480,0.991214,1.071922
5481,0.990848,1.074917
5482,0.990496,1.077795
5483,0.99008,1.081198
5484,0.98962,1.084964
5485,0.989161,1.088723
5486,0.98873,1.092252
5487,0.988264,1.096063
5488,0.9878,1.099861
5489,0.987334,1.10368
5490,0.99208,1.064832
5491,0.991528,1.069346
5492,0.99102,1.073505
5493,0.990592,1.077011
5494,0.990036,1.081565
5495,0.989461,1.086267
5496,0.989037,1.089738
5497,0.988628,1.093089
5498,0.988141,1.097073
5499,0.987603,1.101476
5500,0.987072,1.10582
5501,0.986577,1.109873
5502,0.986045,1.114229
5503,0.985514,1.118575
5504,0.984982,1.12293
5505,0.990656,1.076485
5506,0.989974,1.08207
5507,0.989358,1.087115
5508,0.988859,1.091196
5509,0.988219,1.096433
5510,0.98756,1.101829
5511,0.987071,1.105833
5512,0.986597,1.109715
5513,0.986035,1.114314
5514,0.985417,1.11937
5515,0.984812,1.12432
5516,0.984249,1.128931
5517,0.983648,1.133853
5518,0.983049,1.138758
5519,0.982449,1.143665
5520,0.98916,1.088735
5521,0.988335,1.095484
5522,0.987588,1.101596
5523,0.986998,1.106429
5524,0.986262,1.112454
5525,0.985512,1.118594
5526,0.984948,1.123207
5527,0.984399,1.127702
5528,0.983757,1.132958
5529,0.983058,1.138684
5530,0.982376,1.14426
5531,0.981741,1.149464
5532,0.981067,1.15498
5533,0.980398,1.160456
5534,0.979729,1.165927
5535,0.987588,1.101602
5536,0.986614,1.10957
5537,0.985719,1.1169
5538,0.985015,1.122665
5539,0.984168,1.129597
5540,0.983319,1.136546
5541,0.982669,1.141862
5542,0.982033,1.147074
5543,0.981303,1.153043
5544,0.98052,1.159459
5545,0.979759,1.165682
5546,0.979046,1.171518
5547,0.978296,1.177661
5548,0.977556,1.183719
5549,0.976817,1.189767
5550,0.985934,1.115138
5551,0.984807,1.124364
5552,0.983749,1.133024
5553,0.982912,1.139879
5554,0.981939,1.147839
5555,0.980981,1.155681
5556,0.980233,1.161805
5557,0.979495,1.16785
5558,0.978669,1.174607
5559,0.977798,1.181738
5560,0.976956,1.188633
5561,0.976161,1.195139
5562,0.975329,1.201946
5563,0.974516,1.208605
5564,0.973704,1.215245
5565,0.984192,1.129401
5566,0.982905,1.139929
5567,0.981675,1.149999
5568,0.980689,1.158072
5569,0.979579,1.167162
5570,0.978498,1.176004
5571,0.977637,1.183052
5572,0.976782,1.19005
5573,0.97585,1.197682
5574,0.974887,1.205569
5575,0.973959,1.213162
5576,0.973078,1.220377
5577,0.97216,1.227891
5578,0.97127,1.235177
5579,0.970384,1.242427
5580,0.982354,1.144442
5581,0.980901,1.156338
5582,0.979491,1.167878
5583,0.978344,1.177271
5584,0.977085,1.18757
5585,0.975869,1.197525
5586,0.974879,1.205628
5587,0.973894,1.213694
5588,0.972843,1.222299
5589,0.97178,1.230999
5590,0.970763,1.239325
5591,0.96979,1.247284
5592,0.96878,1.255552
5593,0.96781,1.263499
5594,0.966846,1.271385
5595,0.980416,1.16031
5596,0.978784,1.173667
5597,0.977187,1.186735
5598,0.97587,1.197522
5599,0.974457,1.209087
5600,0.97309,1.220272
5601,0.971955,1.229569
5602,0.970827,1.238803
5603,0.969643,1.248489
5604,0.968472,1.258075
5605,0.96736,1.267178
5606,0.966292,1.27592
5607,0.965185,1.284986
5608,0.964128,1.293636
5609,0.963082,1.302193
5610,0.97837,1.177053
5611,0.976545,1.191993
5612,0.974671,1.207337
5613,0.973257,1.218909
5614,0.971686,1.231765
5615,0.970156,1.244296
5616,0.968857,1.254923
5617,0.967576,1.265409
5618,0.966248,1.276282
5619,0.964957,1.286845
5620,0.963743,1.296782
5621,0.962575,1.306347
5622,0.961364,1.316257
5623,0.960216,1.325656
5624,0.959083,1.334928
5625,0.998477,1.012668
5626,0.998372,1.013544
5627,0.998213,1.014868
5628,0.998057,1.016162
5629,0.997904,1.017434
5630,0.997762,1.018621
5631,0.997641,1.01962
5632,0.99753,1.020545
5633,0.997411,1.021536
5634,0.997276,1.022658
5635,0.997134,1.02384
5636,0.996992,1.02502
5637,0.996835,1.026326
5638,0.996678,1.027634
5639,0.996512,1.029018
5640,0.997718,1.018981
5641,0.997566,1.02025
5642,0.997354,1.022009
5643,0.997145,1.023751
5644,0.996927,1.025562
5645,0.996721,1.027277
5646,0.996554,1.028668
5647,0.996398,1.029965
5648,0.996229,1.031374
5649,0.996038,1.03296
5650,0.995837,1.034633
5651,0.995638,1.036283
5652,0.995421,1.038091
5653,0.995206,1.039883
5654,0.994981,1.041754
5655,0.996821,1.026447
5656,0.996617,1.028145
5657,0.996357,1.030304
5658,0.9961,1.032443
5659,0.995815,1.034811
5660,0.995541,1.037095
5661,0.995326,1.038884
5662,0.995124,1.040565
5663,0.994898,1.042439
5664,0.994647,1.044532
5665,0.994384,1.046717
5666,0.994128,1.048844
5667,0.99385,1.051163
5668,0.993574,1.053458
5669,0.993289,1.055822
5670,0.995783,1.035079
5671,0.995518,1.037285
5672,0.995212,1.039834
5673,0.994913,1.042313
5674,0.994562,1.04524
5675,0.994215,1.048125
5676,0.993951,1.050319
5677,0.993701,1.052398
5678,0.993415,1.054779
5679,0.993097,1.057424
5680,0.99277,1.060142
5681,0.992457,1.06275
5682,0.992116,1.065588
5683,0.991777,1.068404
5684,0.991432,1.071275
5685,0.994615,1.044797
5686,0.994274,1.047633
5687,0.993915,1.050615
5688,0.99358,1.053406
5689,0.993161,1.05689
5690,0.992739,1.0604
5691,0.992425,1.063014
5692,0.992125,1.065508
5693,0.991774,1.06843
5694,0.991384,1.07167
5695,0.990991,1.074942
5696,0.990618,1.078043
5697,0.990214,1.081409
5698,0.98981,1.084764
5699,0.989402,1.088157
5700,0.993333,1.055457
5701,0.992898,1.059078
5702,0.992475,1.062601
5703,0.992098,1.065733
5704,0.991611,1.069786
5705,0.991111,1.073942
5706,0.990744,1.077
5707,0.990391,1.079937
5708,0.989971,1.083429
5709,0.989506,1.087299
5710,0.989043,1.091149
5711,0.988609,1.09476
5712,0.988139,1.098668
5713,0.987669,1.102576
5714,0.987197,1.106507
5715,0.991957,1.066907
5716,0.991408,1.071471
5717,0.9909,1.075702
5718,0.990471,1.079264
5719,0.98991,1.083933
5720,0.98933,1.088763
5721,0.988904,1.092304
5722,0.988493,1.095722
5723,0.988001,1.099812
5724,0.987457,1.104338
5725,0.986922,1.108789
5726,0.986424,1.112938
5727,0.985886,1.117405
5728,0.985349,1.121879
5729,0.984809,1.126364
5730,0.990507,1.078965
5731,0.989821,1.084676
5732,0.989204,1.089812
5733,0.988706,1.093951
5734,0.988061,1.099316
5735,0.987395,1.104858
5736,0.986904,1.108939
5737,0.986428,1.112898
5738,0.985861,1.11762
5739,0.985236,1.122819
5740,0.984626,1.127892
5741,0.984058,1.132613
5742,0.983451,1.137663
5743,0.982844,1.142713
5744,0.982237,1.147767
5745,0.988978,1.091692
5746,0.988146,1.098611
5747,0.987397,1.104841
5748,0.986808,1.10974
5749,0.986067,1.115907
5750,0.985308,1.122213
5751,0.984743,1.126913
5752,0.984193,1.131495
5753,0.983544,1.136893
5754,0.982836,1.142781
5755,0.982149,1.148497
5756,0.981508,1.153826
5757,0.980828,1.159487
5758,0.98015,1.165125
5759,0.979473,1.17076
5760,0.98737,1.105064
5761,0.986385,1.113255
5762,0.985486,1.120739
5763,0.984783,1.126583
5764,0.98393,1.133677
5765,0.983072,1.140814
5766,0.982422,1.146228
5767,0.981783,1.15154
5768,0.981046,1.157671
5769,0.980253,1.164268
5770,0.979486,1.170646
5771,0.978768,1.176624
5772,0.97801,1.182929
5773,0.97726,1.189166
5774,0.976511,1.195395
5775,0.985679,1.11913
5776,0.984536,1.128641
5777,0.983471,1.137499
5778,0.982635,1.144454
5779,0.981656,1.152597
5780,0.980687,1.160654
5781,0.979938,1.166891
5782,0.979197,1.173052
5783,0.978363,1.179991
5784,0.977482,1.187323
5785,0.976632,1.194388
5786,0.975831,1.201053
5787,0.974991,1.20804
5788,0.974167,1.214895
5789,0.973345,1.221732
5790,0.983898,1.133949
5791,0.98259,1.14483
5792,0.981349,1.155149
5793,0.980363,1.163349
5794,0.979245,1.172651
5795,0.978153,1.181735
5796,0.97729,1.188915
5797,0.976432,1.19605
5798,0.97549,1.203888
5799,0.974516,1.211994
5800,0.973581,1.219774
5801,0.972692,1.227164
5802,0.971765,1.234878
5803,0.970864,1.242375
5804,0.969967,1.249837
5805,0.98202,1.149572
5806,0.980538,1.161896
5807,0.979114,1.173739
5808,0.977966,1.183292
5809,0.976699,1.193835
5810,0.975469,1.204067
5811,0.974476,1.212326
5812,0.973487,1.220554
5813,0.972424,1.229391
5814,0.97135,1.238329
5815,0.970325,1.246858
5816,0.969345,1.255011
5817,0.968325,1.263496
5818,0.967342,1.27167
5819,0.966367,1.279783
5820,0.980039,1.166051
5821,0.978372,1.179913
5822,0.976758,1.193341
5823,0.975437,1.204329
5824,0.974013,1.216175
5825,0.972631,1.227676
5826,0.971491,1.237157
5827,0.970358,1.246581
5828,0.969162,1.25653
5829,0.967978,1.266375
5830,0.966858,1.275697
5831,0.965782,1.28465
5832,0.964663,1.293953
5833,0.963594,1.302847
5834,0.962537,1.311645
5835,0.977949,1.183435
5836,0.976082,1.198962
5837,0.974187,1.214732
5838,0.972766,1.226552
5839,0.971183,1.23972
5840,0.969633,1.252609
5841,0.96833,1.263455
5842,0.967042,1.274164
5843,0.965699,1.285334
5844,0.964396,1.29618
5845,0.963173,1.306351
5846,0.961995,1.316147
5847,0.960773,1.326313
5848,0.959612,1.335972
5849,0.958467,1.345499
5850,0.998468,1.012924
5851,0.998362,1.01382
5852,0.998201,1.015173
5853,0.998044,1.016496
5854,0.99789,1.017798
5855,0.997746,1.019016
5856,0.997624,1.020038
5857,0.997513,1.020981
5858,0.997393,1.021993
5859,0.997257,1.023137
5860,0.997114,1.02434
5861,0.996972,1.025542
5862,0.996814,1.026875
5863,0.996656,1.028211
5864,0.996488,1.029627
5865,0.997701,1.019393
5866,0.997547,1.02069
5867,0.997334,1.022486
5868,0.997123,1.024267
5869,0.996903,1.026121
5870,0.996695,1.02788
5871,0.996526,1.029302
5872,0.99637,1.030624
5873,0.996199,1.032063
5874,0.996007,1.033683
5875,0.995805,1.035388
5876,0.995605,1.037069
5877,0.995387,1.038915
5878,0.995169,1.040748
5879,0.994942,1.042663
5880,0.996791,1.027065
5881,0.996586,1.028797
5882,0.996325,1.030996
5883,0.996066,1.033181
5884,0.995779,1.035605
5885,0.995501,1.037948
5886,0.995285,1.039775
5887,0.995082,1.041487
5888,0.994855,1.043403
5889,0.994601,1.045543
5890,0.994337,1.047771
5891,0.99408,1.049939
5892,0.993799,1.052308
5893,0.99352,1.054657
5894,0.993233,1.05708
5895,0.995738,1.035954
5896,0.995472,1.038198
5897,0.995164,1.040789
5898,0.994865,1.043317
5899,0.99451,1.046313
5900,0.994159,1.049271
5901,0.993893,1.05151
5902,0.993642,1.053627
5903,0.993354,1.056062
5904,0.993033,1.058769
5905,0.992704,1.061541
5906,0.992389,1.064201
5907,0.992045,1.067102
5908,0.991703,1.069988
5909,0.991354,1.072932
5910,0.994549,1.045981
5911,0.994207,1.048861
5912,0.993849,1.051887
5913,0.993512,1.054727
5914,0.99309,1.05829
5915,0.992663,1.061888
5916,0.992347,1.064552
5917,0.992046,1.067091
5918,0.991692,1.07008
5919,0.991299,1.073398
5920,0.990903,1.076738
5921,0.990528,1.079902
5922,0.99012,1.083343
5923,0.989712,1.086784
5924,0.989299,1.090265
5925,0.993243,1.056999
5926,0.992807,1.060673
5927,0.992384,1.064243
5928,0.992007,1.067422
5929,0.991516,1.071564
5930,0.991011,1.075823
5931,0.990642,1.078936
5932,0.990288,1.081924
5933,0.989864,1.085496
5934,0.989394,1.089462
5935,0.988928,1.093394
5936,0.988491,1.09708
5937,0.988017,1.101077
5938,0.987542,1.105087
5939,0.987063,1.109123
5940,0.991838,1.068849
5941,0.991289,1.073483
5942,0.99078,1.077769
5943,0.990353,1.081375
5944,0.989788,1.086142
5945,0.989201,1.091089
5946,0.988774,1.09469
5947,0.988362,1.098165
5948,0.987866,1.102351
5949,0.987316,1.106989
5950,0.986777,1.111538
5951,0.986275,1.115774
5952,0.985733,1.120345
5953,0.985189,1.124937
5954,0.984643,1.129543
5955,0.990348,1.081417
5956,0.989668,1.087149
5957,0.989051,1.092356
5958,0.988555,1.096537
5959,0.987907,1.102011
5960,0.987234,1.107685
5961,0.986742,1.111831
5962,0.986265,1.115854
5963,0.985692,1.120687
5964,0.985061,1.126016
5965,0.984446,1.131202
5966,0.983874,1.136023
5967,0.983262,1.141192
5968,0.982647,1.146376
5969,0.982031,1.151568
5970,0.988779,1.094655
5971,0.987957,1.101585
5972,0.987207,1.10791
5973,0.986621,1.112854
5974,0.985876,1.119142
5975,0.98511,1.125597
5976,0.984545,1.130369
5977,0.983993,1.135022
5978,0.983338,1.140546
5979,0.982623,1.146582
5980,0.98193,1.152425
5981,0.981284,1.15787
5982,0.980597,1.163665
5983,0.979911,1.169453
5984,0.979225,1.175242
5985,0.987151,1.10838
5986,0.986157,1.116766
5987,0.985255,1.124378
5988,0.984556,1.130275
5989,0.983699,1.137504
5990,0.982833,1.14481
5991,0.982181,1.150305
5992,0.981542,1.155697
5993,0.980798,1.16197
5994,0.979997,1.168732
5995,0.979224,1.175252
5996,0.9785,1.18136
5997,0.977734,1.187815
5998,0.976975,1.194219
5999,0.976217,1.200618
6000,0.985424,1.122954
6001,0.984266,1.132721
6002,0.983196,1.141748
6003,0.982363,1.148771
6004,0.981379,1.157068
6005,0.980402,1.165315
6006,0.979651,1.171644
6007,0.97891,1.177899
6008,0.978068,1.184999
6009,0.977178,1.192511
6010,0.976322,1.199733
6011,0.975514,1.206543
6012,0.974666,1.213697
6013,0.973832,1.220733
6014,0.972999,1.227755
6015,0.983604,1.138301
6016,0.982275,1.14951
6017,0.981027,1.160044
6018,0.980044,1.168335
6019,0.97892,1.177813
6020,0.977818,1.187114
6021,0.976954,1.194402
6022,0.976095,1.201647
6023,0.975144,1.209665
6024,0.97416,1.217968
6025,0.973217,1.225917
6026,0.972322,1.233469
6027,0.971386,1.241365
6028,0.970474,1.249059
6029,0.969566,1.25672
6030,0.981687,1.154477
6031,0.980178,1.167204
6032,0.978742,1.179312
6033,0.977595,1.188987
6034,0.976321,1.199735
6035,0.975079,1.210213
6036,0.974085,1.218598
6037,0.973094,1.226957
6038,0.972022,1.235998
6039,0.970937,1.245149
6040,0.969905,1.25386
6041,0.968917,1.262191
6042,0.967887,1.270876
6043,0.966893,1.279261
6044,0.965906,1.287586
6045,0.979665,1.171533
6046,0.977964,1.185878
6047,0.976334,1.199624
6048,0.975013,1.210768
6049,0.973581,1.222853
6050,0.972184,1.234634
6051,0.971042,1.244266
6052,0.969906,1.253846
6053,0.9687,1.264026
6054,0.967505,1.274101
6055,0.966377,1.283619
6056,0.965292,1.292766
6057,0.964164,1.302287
6058,0.963083,1.311405
6059,0.962013,1.320428
6060,0.977532,1.189522
6061,0.975624,1.205613
6062,0.973708,1.22178
6063,0.97229,1.233743
6064,0.970692,1.247215
6065,0.969126,1.260425
6066,0.967819,1.271451
6067,0.966528,1.282344
6068,0.965173,1.293775
6069,0.963857,1.304872
6070,0.962627,1.315252
